NO,store_order_code,order_date,store_delivery_code,delivery_date,store_name,address,total,total_with_discount,delivery_sts,discount_1,discount_2,discount_special,promotion_name,order_type,branch_name,salesman_name
348,FORD_261023_0171_NORM,2023-10-26,FDEL_261023_0158_NORM,2023-10-26,CH TH??NG ?I?N - GIAO QU?N 5 (XH? : CÔNG TY TNHH VÂN TUY?N AP),"??a ch? m?i: 137/39/4A Tr?nh ?ình Tr?ng, phú trung, Tân phú. ??a ch? c? : 2B L??ng Th? Vinh, P.Tân Th?i Hòa, Q.Tân Phú. ??a ch? Qu?n 5: 96 Gò Công",12300000,8118000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
349,FORD_241023_0151_NORM,2023-10-24,FDEL_241023_0143_NORM,2023-10-24,C?A HÀNG THÂN (XH? : PH?M V?N THÂN ),"1045 Lê ??c Th?, Ph??ng 16, Qu?n Gò V?p, TP. H? Chí Minh",8340000,5504400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
350,FORD_241023_0145_NORM,2023-10-24,FDEL_241023_0138_NORM,2023-10-24,CH VÂN CH??NG,"81 L?c H?ng, Ph??ng V?nh L?c, TP R?ch Giá, Kiên Giang",27170000,17932200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
351,FORD_171023_0113_NORM,2023-10-17,FDEL_241023_0137_NORM,2023-10-24,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),"29 Nguy?n Chí Thanh, P.R?ch S?i, TP R?ch Giá, T?nh Kiên Giang",86930000,57373800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
352,FORD_191023_0123_NORM,2023-10-19,FDEL_211023_0128_NORM,2023-10-21,CH VÂN CH??NG,"81 L?c H?ng, Ph??ng V?nh L?c, TP R?ch Giá, Kiên Giang",8200000,5412000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
353,FORD_191023_0121_NORM,2023-10-19,FDEL_211023_0127_NORM,2023-10-21,C?A HÀNG C??NG H?NG,"22 ???ng Hàm Nghi, khóm 1, ph??ng 1, TP. Sóc Tr?ng, T?nh Sóc Tr?ng",22919000,15126540,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
354,FORD_241023_0148_NORM,2023-10-24,FDEL_241023_0139_NORM,2023-10-24,CH TH??NG ?I?N - GIAO QU?N 5 (XH? : CÔNG TY TNHH VÂN TUY?N AP),"??a ch? m?i: 137/39/4A Tr?nh ?ình Tr?ng, phú trung, Tân phú. ??a ch? c? : 2B L??ng Th? Vinh, P.Tân Th?i Hòa, Q.Tân Phú. ??a ch? Qu?n 5: 96 Gò Công",11180000,7378800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
355,FORD_231023_0137_NORM,2023-10-23,FDEL_231023_0133_NORM,2023-10-23,CÔNG TY TNHH THI?T B? V? SINH KHA HOÀNG,"323 Võ V?n Ki?t, P.An Th?i, Q.Bình Th?y, TP.C?n Th?",3168000,2090880,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
356,FORD_211023_0134_NORM,2023-10-21,FDEL_211023_0129_NORM,2023-10-21,?A PH??C (CH?N NGHI?P C?) - ( XH? CTY TNHH DV TM SA?I GO?N NGUY?N - ?A PH??C),"Giao ? 64 ?a Ph??c, ?p 5, xã ?a Ph??c, huy?n Bình Chánh. 143 ?? Xuân H?p, Q2. A Nam 18 M?c C?u, P13, Q5. 028 3857 6611. ?c: 342/2 D??ng Bá Tr?c, P1, Q8",9280000,6124800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
357,FORD_231023_0135_NORM,2023-10-23,FDEL_231023_0131_NORM,2023-10-23,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",486000,486000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,C?a hàng n??c
358,FORD_171023_0104_NORM,2023-10-17,FDEL_171023_0106_NORM,2023-10-17,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",278000,278000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,C?a hàng n??c
359,FORD_101023_0058_NORM,2023-10-10,FDEL_101023_0071_NORM,2023-10-10,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",632000,632000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,C?a hàng n??c
360,FORD_111023_0069_NORM,2023-10-11,FDEL_111023_0079_NORM,2023-10-11,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",116000,116000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,C?a hàng n??c
361,FORD_111023_0070_NORM,2023-10-11,FDEL_111023_0080_NORM,2023-10-11,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",41000,41000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,C?a hàng n??c
362,FORD_051023_0032_NORM,2023-10-05,FDEL_061023_0047_NORM,2023-10-06,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",232000,232000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,C?a hàng n??c
363,FORD_041023_0018_NORM,2023-10-04,FDEL_041023_0035_NORM,2023-10-04,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",1141000,1141000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,C?a hàng n??c
364,FORD_041023_0021_NORM,2023-10-04,FDEL_041023_0040_NORM,2023-10-04,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",115000,115000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,SM2
365,FORD_021023_0001_NORM,2023-10-02,FDEL_021023_0001_NORM,2023-10-02,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",162000,162000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,C?a hàng n??c
366,FORD_181023_0115_NORM,2023-10-18,FDEL_181023_0116_NORM,2023-10-18,LAN - CH HI?U - 0902921621,"200A, QL 50, T? 5, KP.4, TT. C?n Giu?c, Long An (Giao hàng t? 9h t?i tr??c 12h tr?a)",7840000,5174400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
367,FORD_201023_0129_NORM,2023-10-20,FDEL_201023_0126_NORM,2023-10-20,BTR - CH PH??C HOÀNG - 0965840939,"18A Tr??ng ??nh, ph??ng 6, TP B?n Tre, T?nh B?n Tre",7900000,5214000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
368,FORD_191023_0122_NORM,2023-10-19,FDEL_201023_0125_NORM,2023-10-20,NHà PHâN PH?I ANH Tú,"175A ?p H?u Thành, H?u ??nh, Tp. B?n Tre",3665000,2418900,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
369,FORD_171023_0112_NORM,2023-10-17,FDEL_181023_0118_NORM,2023-10-18,HI?U BUÔN V?NH L?C (XH? : HI?U BUÔN V?NH L?C),"6-8 Nguy?n Thái h?c, Ph??ng ??c Ngh?a, TP. Phan Thi?t, T?nh Bình Thu?n",30760000,20301600,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
370,FORD_171023_0107_NORM,2023-10-17,FDEL_171023_0112_NORM,2023-10-17,CH HOÀNG D?NG,"15 Ngô Gia T?, Khóm 4, Ph??ng 6, TP. Sóc Tr?ng, T?nh Sóc Tr?ng ( Xu?t hóa ??n dán ngoài)",22930000,15133800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
371,FORD_161023_0097_NORM,2023-10-16,FDEL_161023_0104_NORM,2023-10-16,CH GIA HÒA PHÁT,"117 Tr?n Phú, ph??ng 9, TP. Tuy Hòa, Phú Yên",26140000,17252400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
372,FORD_161023_0096_NORM,2023-10-16,FDEL_161023_0103_NORM,2023-10-16,C?A HÀNG HOÀNG THI?N (?ÓNG BAO),"S? 193 U Minh M??i, ph??ng R?ch S?i, TP R?ch Giá, T?nh Kiên Giang",23014000,15189240,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
373,FORD_161023_0093_NORM,2023-10-16,FDEL_171023_0115_NORM,2023-10-17,HÙNG M? XUYÊN ( CH MINH KÝ ),"S? 20 Tri?u N??ng, ?p Châu Thành, th? tr?n M? Xuyên, Huy?n M? Xuyên, T?nh Sóc Tr?ng",24335000,16061100,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
374,FORD_161023_0094_NORM,2023-10-16,FDEL_161023_0100_NORM,2023-10-16,BTR - CH HÒA - 0943117235,"???ng Ph?m Ng?c Th?o, M? Th?nh An B, Xã M? Th?nh An, TP B?n Tre",12149000,8018340,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
375,FORD_171023_0105_NORM,2023-10-17,FDEL_171023_0111_NORM,2023-10-17,CH ?I?N N??C THANH DâN,"M?c V?n Thành, ?p H?ng Phú, Xã Long H?ng, Tx. Gò Công, T. Ti?n Giang",5230000,3451800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
376,FORD_171023_0111_NORM,2023-10-17,FDEL_171023_0113_NORM,2023-10-17,CH ANH V?NH,"329 B?n Vân ??n, P2, Q4",3132000,2067120,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
377,FORD_161023_0100_NORM,2023-10-16,FDEL_161023_0102_NORM,2023-10-16,"TÂN CHÂU (GIAO CHÀNH TH? ??C - GHI LÊN THÙNG ""CHÂU - S? BMT 0932799638, BMT, ??K L?K)","75 Nguy?n T?t Thành, Buôn Mê Thu?t. ??a ch? chành Th? ??c :Thu ??c 94 nguy?n duy d??ng p9 q5 ?091 3423795?)",3250000,2145000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
378,FORD_171023_0106_NORM,2023-10-17,FDEL_171023_0107_NORM,2023-10-17,CH DUY ??T,"474 LÊ ??C TH?, P.17, GÒ V?P",7820000,5161200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
379,FORD_171023_0108_NORM,2023-10-17,FDEL_171023_0108_NORM,2023-10-17,CH TH??NG ?I?N - GIAO QU?N 5 (XH? : CÔNG TY TNHH VÂN TUY?N AP),"??a ch? m?i: 137/39/4A Tr?nh ?ình Tr?ng, phú trung, Tân phú. ??a ch? c? : 2B L??ng Th? Vinh, P.Tân Th?i Hòa, Q.Tân Phú. ??a ch? Qu?n 5: 96 Gò Công",26000000,17160000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
380,FORD_171023_0110_NORM,2023-10-17,FDEL_171023_0110_NORM,2023-10-17,CH TH??NG ?I?N - GIAO QU?N 5 (XH? : CÔNG TY TNHH VÂN TUY?N AP),"??a ch? m?i: 137/39/4A Tr?nh ?ình Tr?ng, phú trung, Tân phú. ??a ch? c? : 2B L??ng Th? Vinh, P.Tân Th?i Hòa, Q.Tân Phú. ??a ch? Qu?n 5: 96 Gò Công",6460000,4263600,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
381,FORD_171023_0103_NORM,2023-10-17,FDEL_171023_0109_NORM,2023-10-17,CH TH??NG ?I?N - GIAO QU?N 5 (XH? : CÔNG TY TNHH VÂN TUY?N AP),"??a ch? m?i: 137/39/4A Tr?nh ?ình Tr?ng, phú trung, Tân phú. ??a ch? c? : 2B L??ng Th? Vinh, P.Tân Th?i Hòa, Q.Tân Phú. ??a ch? Qu?n 5: 96 Gò Công",9720000,6415200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
382,FORD_091023_0047_NORM,2023-10-09,FDEL_091023_0068_NORM,2023-10-09,A HU?NH( (GIAO TR??C 2H CHI?U)),"s? 6 ???ng xuân thu? ph??ng ?ông v?nh , tp vinh t?nh ngh? an (Giao tr??c 2h chi?u)",45165000,29808900,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
383,FORD_071023_0046_NORM,2023-10-07,FDEL_091023_0066_NORM,2023-10-09,CH TTNT GIA HÂN,"398 Nguy?n T?t Thành, Huy?n N?m C?n, Cà Mau (xu?t hóa ??n)",3740000,2468400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
384,FORD_071023_0043_NORM,2023-10-07,FDEL_091023_0065_NORM,2023-10-09,CH TU?N NGUYêN,"33 Lê Th? Hà, Tân Xuân, Hóc Môn",5535000,3653100,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
385,FORD_111023_0071_NORM,2023-10-11,FDEL_111023_0090_NORM,2023-10-11,C?A HÀNG CHÍN H?NH,"28 Tháp ?ôi, P ??ng ?a, Tp Quy Nh?n",3580000,2362800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
386,FORD_111023_0077_NORM,2023-10-11,FDEL_111023_0088_NORM,2023-10-11,CH VÂN QU?N 5 (XH?: LÝ V? THIÊM),"29 Nguy?n An Kh??ng, Ph??ng 13 , Qu?n 5, TP. H? Chí Minh",150450000,99297000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
387,FORD_111023_0082_NORM,2023-10-11,FDEL_121023_0093_NORM,2023-10-12,C?A HÀNG NG?C BÁU,"330 Lý Th??ng Ki?t, P6, Tân Bình",3708000,2447280,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
388,FORD_121023_0085_NORM,2023-10-12,FDEL_131023_0096_NORM,2023-10-13,CH THANH BÌNH QU?N 10 (XH?: NGUY?N TH? ANH THOA),"587 S? V?n H?nh, P13, Q10, TP.HCM",8160000,5385600,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
389,FORD_121023_0084_NORM,2023-10-12,FDEL_121023_0094_NORM,2023-10-12,C?A HÀNG HÒA KÝ QU?N 5,"??a ch? m?i: 24/13 Nguy?n V?n ??ng, P.6, Q.5. ??a ch? c?: 181 Nguy?n Trãi, Q5",11440000,7550400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
390,FORD_131023_0087_NORM,2023-10-13,FDEL_131023_0095_NORM,2023-10-13,C?A HÀNG MINH,"180 Nguy?n Thái S?n, P.4, Q.Gò V?p. S? m?i: 230 Nguy?n Thái S?n, P.4, Qu?n Gò V?p",6040000,3986400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
391,FORD_101023_0064_NORM,2023-10-10,FDEL_101023_0076_NORM,2023-10-10,TI?M S?N HI?N,289 Lê H?ng Phong - P.3 - TP. Sóc Tr?ng,3850000,2541000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
392,FORD_101023_0062_NORM,2023-10-10,FDEL_101023_0074_NORM,2023-10-10,C?A HÀNG V? HÙNG,"30A Xô Vi?t Ngh? T?nh, ph??ng 19, Qu?n Bình Th?nh, TP. H? Chí Minh",4030000,2659800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
393,FORD_111023_0074_NORM,2023-10-11,FDEL_111023_0082_NORM,2023-10-11,CH TH??NG ?I?N - GIAO QU?N 5 (XH? : CÔNG TY TNHH VÂN TUY?N AP),"??a ch? m?i: 137/39/4A Tr?nh ?ình Tr?ng, phú trung, Tân phú. ??a ch? c? : 2B L??ng Th? Vinh, P.Tân Th?i Hòa, Q.Tân Phú. ??a ch? Qu?n 5: 96 Gò Công",11475000,7573500,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
394,FORD_101023_0060_NORM,2023-10-10,FDEL_101023_0073_NORM,2023-10-10,CH NG?C CHÂU ( A MINH) - ?ÓNG THÙNG,"142 Lê Quang ??nh, P.14, Q.Bình Th?nh",7900000,5214000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
395,FORD_061023_0034_NORM,2023-10-06,FDEL_061023_0049_NORM,2023-10-06,CH H?NG PHÚC,"145/6 Xô Vi?t Ngh? T?nh, P.6, Sóc Tr?ng",13600000,8976000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
396,FORD_031023_0013_NORM,2023-10-03,FDEL_031023_0025_NORM,2023-10-03,CH NGÂN LIÊM,"401 QL 80, KP. Ngã Ba, TT. Kiên L??ng, Kiên Giang",4950000,3267000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
397,FORD_111023_0072_NORM,2023-10-11,FDEL_111023_0081_NORM,2023-10-11,CH TÂN TÀI L?I (?ÓNG GÓI CHO CH?),"561A Tr?n H?ng ??o, Khóm 8, Ph??ng 3, TP Sóc Tr?ng (??u trên Tr??ng Quân s? QK9)",10500000,6930000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
398,FORD_091023_0051_NORM,2023-10-09,FDEL_091023_0062_NORM,2023-10-09,H? KINH DOANH V?T LI?U - TRANG TRÍ N?I TH?T H?NG PHÁT ( GHI NGOÀI THÙNG: CHUY?N V? H?NG PHÁT BA TRI ( 0964302799),"Th?a ??t s? 415, t? b?n ?? s? 19, ?p An ??nh, xã An Ngãi Trung, huy?n Ba Tri, t?nh B?n Tre",9317000,6149220,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
399,FORD_091023_0052_NORM,2023-10-09,FDEL_091023_0063_NORM,2023-10-09,THàNH PHáT,"201A Nguy?n Duy Trinh, P. Bình Tr?ng Tây, Qu?n 2, Tp. HCM",3760000,2481600,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
400,FORD_101023_0063_NORM,2023-10-10,FDEL_101023_0075_NORM,2023-10-10,H?NG TâN,"321 nguy?n hu? tt kong chro , gia lai",6760000,4461600,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
401,FORD_101023_0068_NORM,2023-10-10,FDEL_101023_0078_NORM,2023-10-10,NHÂN VIÊN PKH,PKH Q7,351000,115830,Hoàn t?t,67,0,0,,1,CN Ho Chi Minh,SM2
402,FORD_111023_0073_NORM,2023-10-11,FDEL_111023_0083_NORM,2023-10-11,NHÂN VIÊN PKH,PKH Q7,268000,88440,Hoàn t?t,67,0,0,,1,CN Ho Chi Minh,SM2
403,FORD_091023_0055_NORM,2023-10-09,FDEL_121023_0092_NORM,2023-10-12,"CH TUY?T NGA (XU?T HÓA ??N, B? VÔ THÙNG)","13/578 Ph??ng 5, Th? Xã Cai L?y, Ti?n Giang",11350000,7491000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
404,FORD_091023_0053_NORM,2023-10-09,FDEL_101023_0070_NORM,2023-10-10,CH MINH HÙNG,"498 D??ng Qu?ng Hàm, P6, Gò Vâp",6720000,4435200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
405,FORD_091023_0049_NORM,2023-10-09,FDEL_091023_0060_NORM,2023-10-09,CH TH??NG ?I?N - GIAO QU?N 5 (XH? : CÔNG TY TNHH VÂN TUY?N AP),"??a ch? m?i: 137/39/4A Tr?nh ?ình Tr?ng, phú trung, Tân phú. ??a ch? c? : 2B L??ng Th? Vinh, P.Tân Th?i Hòa, Q.Tân Phú. ??a ch? Qu?n 5: 96 Gò Công",15840000,10454400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
406,FORD_091023_0050_NORM,2023-10-09,FDEL_091023_0061_NORM,2023-10-09,CH NINH C??NG,"903 Lê ??c Th?, P.6, Gò V?p",9005000,5943300,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
407,FORD_091023_0054_NORM,2023-10-09,FDEL_091023_0064_NORM,2023-10-09,CH TH??NG ?I?N - GIAO QU?N 5 (XH? : CÔNG TY TNHH VÂN TUY?N AP),"??a ch? m?i: 137/39/4A Tr?nh ?ình Tr?ng, phú trung, Tân phú. ??a ch? c? : 2B L??ng Th? Vinh, P.Tân Th?i Hòa, Q.Tân Phú. ??a ch? Qu?n 5: 96 Gò Công",7230000,4771800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
408,FORD_041023_0020_NORM,2023-10-04,FDEL_041023_0036_NORM,2023-10-04,CôNG TY TNHH LAVIE DECOR,"63, ???ng 30, P. Tân Phong, Q.7, TPHCM",329000,108570,Hoàn t?t,67,0,0,,1,CN Ho Chi Minh,SM2
409,FORD_031023_0010_NORM,2023-10-03,FDEL_031023_0030_NORM,2023-10-03,BTR - CH HÒA - 0943117235,"???ng Ph?m Ng?c Th?o, M? Th?nh An B, Xã M? Th?nh An, TP B?n Tre",24260000,16011600,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
410,FORD_031023_0014_NORM,2023-10-03,FDEL_031023_0029_NORM,2023-10-03,CH L?P THàNH PHáT,"366 Châu Th? Kim, P7, Tp Tân An, Long An",4795000,3164700,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
411,FORD_021023_0004_NORM,2023-10-02,FDEL_031023_0017_NORM,2023-10-03,CH L?P THàNH PHáT,"366 Châu Th? Kim, P7, Tp Tân An, Long An",3280000,2164800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
412,FORD_031023_0016_NORM,2023-10-03,FDEL_041023_0032_NORM,2023-10-04,BTR - CTY LIÊN ANH - 0945307087,548 ?p ph??c hòa. Xã phú an hòa. Châu thành . B?n tre,13880000,9160800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
413,FORD_031023_0017_NORM,2023-10-03,FDEL_041023_0033_NORM,2023-10-04,CH ?I?N N??C 142,"129 Võ Công T?n, KP2, Huy?n B?n L?c, t?nh Long An",25645000,16925700,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
414,FORD_270923_0189_NORM,2023-09-27,FDEL_031023_0028_NORM,2023-10-03,CH ÁNH H?NG,"53 Tr?n Minh Châu , P5 , Tân An , Long An",5495000,3626700,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
415,FORD_270923_0175_NORM,2023-09-27,FDEL_041023_0031_NORM,2023-10-04,LAN - CH QU?C THANH - 0908576959,"6D, QL50, ?p 1, X. Ph??c ?ông, C?n ???c, Long An",9748000,6433680,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
416,FORD_190923_0113_NORM,2023-09-19,FDEL_031023_0027_NORM,2023-10-03,BTR - CH PH??C HOÀNG - 0965840939,"18A Tr??ng ??nh, ph??ng 6, TP B?n Tre, T?nh B?n Tre",24880000,16420800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
417,FORD_051023_0026_NORM,2023-10-05,FDEL_051023_0044_NORM,2023-10-05,CH HÙNG VÂN,"77A Nguy?n Hu?, TP M? Tho - Chành xe chung ch? ?u tiên giao chành g?n 277 H?i Th??ng Lãng Ông, P.13, Qu?n 5 - Giao cho C?a hàng Hùng Vân M?",9090000,5999400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
418,FORD_220923_0143_NORM,2023-09-22,FDEL_041023_0034_NORM,2023-10-04,CH THANH BÌNH QU?N 10 (XH?: NGUY?N TH? ANH THOA),"587 S? V?n H?nh, P13, Q10, TP.HCM",23820000,15721200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
419,FORD_061023_0042_NORM,2023-10-06,FDEL_071023_0056_NORM,2023-10-07,CTY TNHH TM & DV ??NG H?NG,"25-27 Lý T? Tr?ng, Ph??ng L?c Th?, TP. Nha Trang, Khánh Hòa",4845000,3197700,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
420,FORD_061023_0035_NORM,2023-10-06,FDEL_061023_0054_NORM,2023-10-06,C?A HÀNG TRANG TRÍ N?I TH?T MINH PH??NG,"254 Tr?n H?ng ??o - K2.P2 , TP. Sóc Tr?ng",3985000,2630100,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
421,FORD_021023_0007_NORM,2023-10-02,FDEL_031023_0010_NORM,2023-10-03,CTY TNHH MTV PH?M NGUYÊN ??C,"503D Nguy?n Trung Tr?c, P. V?nh L?c, TP R?ch Giá, T?nh Kiên Giang",16050000,10593000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
422,FORD_210823_0141_NORM,2023-08-21,FDEL_210823_0116_NORM,2023-08-21,CH SÁU M?N,"13B Qu?c L? 62, Ph??ng 2, Tân An, Long An",9900000,6534000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
423,FORD_300923_0210_NORM,2023-09-30,FDEL_300923_0167_NORM,2023-09-30,?A PH??C (CH?N NGHI?P C?) - ( XH? CTY TNHH DV TM SA?I GO?N NGUY?N - ?A PH??C),"Giao ? 64 ?a Ph??c, ?p 5, xã ?a Ph??c, huy?n Bình Chánh. 143 ?? Xuân H?p, Q2. A Nam 18 M?c C?u, P13, Q5. 028 3857 6611. ?c: 342/2 D??ng Bá Tr?c, P1, Q8",500000,330000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
424,FORD_290923_0198_NORM,2023-09-29,FDEL_300923_0168_NORM,2023-09-30,?A PH??C (CH?N NGHI?P C?) - ( XH? CTY TNHH DV TM SA?I GO?N NGUY?N - ?A PH??C),"Giao ? 64 ?a Ph??c, ?p 5, xã ?a Ph??c, huy?n Bình Chánh. 143 ?? Xuân H?p, Q2. A Nam 18 M?c C?u, P13, Q5. 028 3857 6611. ?c: 342/2 D??ng Bá Tr?c, P1, Q8",15125000,9982500,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
425,FORD_061023_0041_NORM,2023-10-06,FDEL_061023_0055_NORM,2023-10-06,CH ?I?N N??C PHU?NG MINH,"48C Nguy?n ?ình Chi?u, Ph??ng 1, Tp. Tân An, t?nh Long An",9950000,6567000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
426,FORD_260923_0168_NORM,2023-09-26,FDEL_270923_0145_NORM,2023-09-27,CÔNG TY TNHH THI?T B? V? SINH KHA HOÀNG,"323 Võ V?n Ki?t, P.An Th?i, Q.Bình Th?y, TP.C?n Th?",3740000,2468400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
427,FORD_071023_0045_NORM,2023-10-07,FDEL_071023_0059_NORM,2023-10-07,CH TH??NG ?I?N - GIAO QU?N 5 (XH? : CÔNG TY TNHH VÂN TUY?N AP),"??a ch? m?i: 137/39/4A Tr?nh ?ình Tr?ng, phú trung, Tân phú. ??a ch? c? : 2B L??ng Th? Vinh, P.Tân Th?i Hòa, Q.Tân Phú. ??a ch? Qu?n 5: 96 Gò Công",21120000,13939200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
428,FORD_290923_0196_NORM,2023-09-29,FDEL_051023_0042_NORM,2023-10-05,CH PH??C THÀNH C?N TH?,"Ngã 3 L? T?, H.Th?t N?t, C?n Th? - nhà xe Ph??ng Trang",4250000,2805000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
429,FORD_270923_0181_NORM,2023-09-27,FDEL_031023_0024_NORM,2023-10-03,CTY TNHH THÀNH ??NG,"114 Ph?m V?n Chiêu, Ph??ng 9, Qu?n Gò V?p, TP. H? Chí Minh",10370000,6844200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
