store_delivery_code,product_code,amount
2118,WT001S-6HBPXTM-1,80
2119,WT001M-6VIVHTR-6,40
2119,WT001W-6HSVSTR-1,100
2120,WT0002-6MOVLTR-6,50
2120,WT001V-6HSVSTR-3,26
2121,WT001I-6L0VHTR-1,300
2122,WT0002-6MOVLTR-6,20
2122,WT0003-6QUVLTR-6,30
2122,WT001L-6L2VHTR-1,200
2122,WT001Q-6HBVXTR-1,300
2122,WT001R-6HBVXTM-1,50
2122,WT001S-6HBPXTM-1,200
2122,WT001W-6HSVSTR-1,40
2122,WT0017-6MOVCTR-6,50
2122,WT001H-6P2V3TR-3,50
2122,WT002M-6MOVCTR-6,10
2122,WT002N-6QUVCTR-6,10
2123,WT001Q-6HBVXTR-1,100
2123,WT001S-6HBPXTM-1,30
2124,WT001Q-6HBVXTR-1,50
2124,WT001S-6HBPXTM-1,30
2124,WT0033-7L0VHTR-6,20
2125,WT001S-6HBPXTM-1,20
2126,WT001Y-6HSPDTR-1,20
2127,WT005W-7HDDXTR-1,20
2127,WT005X-7HDDXTR-1,20
2128,WT0003-6QUVLTR-6,50
2129,WT001Q-6HBVXTR-1,1000
2130,WT005V-7HDVXTM-1,300
2131,WT001M-6VIVHTR-6,1
2131,WT001P-6HBVXMT-1,1
2132,WT001S-6HBPXTM-1,50
2133,WT001Q-6HBVXTR-1,20
2133,WT001W-6HSVSTR-1,20
2134,WT0018-6QUVCTR-6,5
2134,WT003H-7QUVCMB-6,5
2135,WT000G-6L0VHTR-1,2500
2136,WT001Q-6HBVXTR-1,150
2136,WT001Y-6HSPDTR-1,200
2137,WT001L-6L2VHTR-1,10
2137,WT001U-6HBVXTX-1,10
2137,WT001X-6HSPSTR-1,5
2137,WT0017-6MOVCTR-6,10
2137,WT0034-7HBVXTR-1,10
2138,WT0002-6MOVLTR-6,40
2138,WT001Q-6HBVXTR-1,100
2139,WT001X-6HSPSTR-1,15
2140,WT001T-6HBVXTK-1,50
2141,WT001Q-6HBVXTR-1,20
2141,WT0018-6QUVCTR-6,10
2141,WT001G-6P0V2TR-3,30
2141,WT001H-6P2V3TR-3,30
2142,WT000G-6L0VHTR-1,100
2142,WT001I-6L0VHTR-1,100
2143,WT0003-6QUVLTR-6,1
2143,WT001M-6VIVHTR-6,3
2143,WT001Q-6HBVXTR-1,1
2143,WT001S-6HBPXTM-1,3
2143,WT0018-6QUVCTR-6,1
2144,WT001Q-6HBVXTR-1,100
2145,WT001S-6HBPXTM-1,50
2146,WT0002-6MOVLTR-6,10
2147,WT000G-6L0VHTR-1,50
2147,WT001I-6L0VHTR-1,50
2148,WT001Q-6HBVXTR-1,20
2148,WT001W-6HSVSTR-1,9
2148,WT001X-6HSPSTR-1,15
2148,WT001Y-6HSPDTR-1,30
2149,WT001Q-6HBVXTR-1,6
2150,WT001Q-6HBVXTR-1,50
2150,WT001R-6HBVXTM-1,25
2151,WT0003-6QUVLTR-6,37
2152,WT001Q-6HBVXTR-1,100
2153,WT001Q-6HBVXTR-1,20
2154,WT001X-6HSPSTR-1,20
2155,WT001X-6HSPSTR-1,20
2156,WT001Q-6HBVXTR-1,50
2157,WT001Q-6HBVXTR-1,10
2158,WT001Q-6HBVXTR-1,100
2159,WT001S-6HBPXTM-1,3
2160,WT001O-6HBVXTM-1,30
2161,WT000G-6L0VHTR-1,2500
2161,WT001I-6L0VHTR-1,5000
2162,WT001M-6VIVHTR-6,50
2163,WT001Z-6HSPDTR-1,150
2164,WT0003-6QUVLTR-6,300
2164,WT001M-6VIVHTR-6,50
2164,WT001Q-6HBVXTR-1,1000
2164,WT001R-6HBVXTM-1,375
2164,WT001Y-6HSPDTR-1,240
2164,WT002K-6MOV3TR-6,200
2165,WT001Q-6HBVXTR-1,20
2166,WT0003-6QUVLTR-6,70
2166,WT001N-6MOVHTR-6,50
2166,WT001R-6HBVXTM-1,25
2167,WT001Y-6HSPDTR-1,100
2167,WT001Z-6HSPDTR-1,100
2167,WT0019-6PIVCTR-3,50
2168,WT000G-6L0VHTR-1,200
2169,WT001Q-6HBVXTR-1,250
2170,WT001R-6HBVXTM-1,50
2171,WT0003-6QUVLTR-6,3
2171,WT000G-6L0VHTR-1,1
2171,WT001I-6L0VHTR-1,13
2171,WT001K-6L2VHTR-6,1
2171,WT001S-6HBPXTM-1,2
2172,WT0003-6QUVLTR-6,30
2172,WT001M-6VIVHTR-6,40
2172,WT002K-6MOV3TR-6,40
2173,WT001R-6HBVXTM-1,300
2174,WT001I-6L0VHTR-1,50
2175,WT001O-6HBVXTM-1,20
2175,WT001R-6HBVXTM-1,20
2175,WT001S-6HBPXTM-1,25
2175,WT001Y-6HSPDTR-1,50
2175,WT001Z-6HSPDTR-1,50
2175,WT002K-6MOV3TR-6,20
2176,WT001Q-6HBVXTR-1,500
2176,WT002N-6QUVCTR-6,70
2177,WT0003-6QUVLTR-6,270
2178,WT000D-6T0VHTR-1,80
2178,WT001Q-6HBVXTR-1,50
2179,WT002K-6MOV3TR-6,20
2180,WT002K-6MOV3TR-6,50
2181,WT001Q-6HBVXTR-1,2000
2182,WT0002-6MOVLTR-6,150
2182,WT001Q-6HBVXTR-1,1700
2182,WT002N-6QUVCTR-6,100
2183,WT0003-6QUVLTR-6,150
2183,WT0009-6QUVHTR-6,40
2184,WT0003-6QUVLTR-6,250
2184,WT001Q-6HBVXTR-1,700
2184,WT002N-6QUVCTR-6,350
2185,WT002K-6MOV3TR-6,50
2186,WT001M-6VIVHTR-6,20
2187,WT0002-6MOVLTR-6,20
2187,WT0003-6QUVLTR-6,10
2187,WT0005-6CAVHTR-6,50
2187,WT001K-6L2VHTR-6,10
2187,WT001R-6HBVXTM-1,50
2188,WT001Z-6HSPDTR-1,50
2189,WT001Q-6HBVXTR-1,500
2189,WT001Y-6HSPDTR-1,500
2189,WT001Z-6HSPDTR-1,300
2190,WT000G-6L0VHTR-1,50
2191,WT0003-6QUVLTR-6,30
2191,WT0009-6QUVHTR-6,40
2191,WT001M-6VIVHTR-6,10
2191,WT001N-6MOVHTR-6,10
2191,WT001R-6HBVXTM-1,25
2191,WT001Y-6HSPDTR-1,80
2191,WT001Z-6HSPDTR-1,50
2191,WT001E-6K2V3TR-6,30
2192,WT001N-6MOVHTR-6,20
2193,WT001N-6MOVHTR-6,20
2194,WT001Y-6HSPDTR-1,30
2194,WT001Z-6HSPDTR-1,30
2195,WT001M-6VIVHTR-6,20
2195,WT001Q-6HBVXTR-1,700
2196,WT0002-6MOVLTR-6,60
2196,WT0003-6QUVLTR-6,80
2196,WT001M-6VIVHTR-6,50
2196,WT001Z-6HSPDTR-1,200
2197,WT0002-6MOVLTR-6,120
2197,WT0003-6QUVLTR-6,210
2197,WT001K-6L2VHTR-6,80
2197,WT0019-6PIVCTR-3,80
2197,WT001H-6P2V3TR-3,160
2198,WT001Q-6HBVXTR-1,500
2198,WT001Y-6HSPDTR-1,100
2198,WT001Z-6HSPDTR-1,100
2199,WT0003-6QUVLTR-6,360
2199,WT0005-6CAVHTR-6,70
2199,WT001M-6VIVHTR-6,55
2200,WT001Q-6HBVXTR-1,1
2201,WT001Z-6HSPDTR-1,20
2202,WT001K-6L2VHTR-6,80
2202,WT002K-6MOV3TR-6,120
2203,WT001Z-6HSPDTR-1,100
2204,WT001Q-6HBVXTR-1,100
2204,WT001R-6HBVXTM-1,45
2205,WT001R-6HBVXTM-1,55
2206,WT0005-6CAVHTR-6,20
2206,WT0009-6QUVHTR-6,20
2206,WT001Q-6HBVXTR-1,50
2206,WT001Y-6HSPDTR-1,50
2206,WT001E-6K2V3TR-6,40
2207,WT001M-6VIVHTR-6,40
2208,WT0002-6MOVLTR-6,300
2208,WT0003-6QUVLTR-6,240
2208,WT001M-6VIVHTR-6,100
2208,WT001N-6MOVHTR-6,50
2208,WT0017-6MOVCTR-6,300
2209,WT000B-6T0VHTR-1,200
2210,WT0002-6MOVLTR-6,40
2210,WT001L-6L2VHTR-1,40
2210,WT001R-6HBVXTM-1,50
2211,WT001Q-6HBVXTR-1,50
2212,WT001O-6HBVXTM-1,15
2213,WT001Q-6HBVXTR-1,100
2214,WT0002-6MOVLTR-6,5
2214,WT0010-6HYVCMB-3,1
2215,WT0009-6QUVHTR-6,20
2215,WT001I-6L0VHTR-1,10
2215,WT0019-6PIVCTR-3,5
2215,WT001G-6P0V2TR-3,5
2215,WT001H-6P2V3TR-3,5
2216,WT0005-6CAVHTR-6,10
2216,WT001K-6L2VHTR-6,10
2217,WT0019-6PIVCTR-3,10
2218,WT0009-6QUVHTR-6,40
2218,WT001K-6L2VHTR-6,80
2218,WT001M-6VIVHTR-6,100
2218,WT001Q-6HBVXTR-1,500
2218,WT001S-6HBPXTM-1,800
2218,WT001V-6HSVSTR-3,96
2218,WT001W-6HSVSTR-1,80
2218,WT001X-6HSPSTR-1,35
2218,WT0018-6QUVCTR-6,300
2219,WT00HA-7L0VHTR-6,1000
2220,WT001S-6HBPXTM-1,400
2221,WT001M-6VIVHTR-6,20
2221,WT001Q-6HBVXTR-1,100
2221,WT001S-6HBPXTM-1,80
2221,WT001W-6HSVSTR-1,40
2222,WT00HA-7L0VHTR-6,100
2223,WT0002-6MOVLTR-6,40
2223,WT001M-6VIVHTR-6,20
2223,WT0038-7KAVHTM-6,5
2224,WT0005-6CAVHTR-6,40
2224,WT001R-6HBVXTM-1,25
2224,WT001V-6HSVSTR-3,12
2224,WT001X-6HSPSTR-1,15
2224,WT0017-6MOVCTR-6,10
2224,WT0018-6QUVCTR-6,10
2225,WT00HA-7L0VHTR-6,300
2226,WT001O-6HBVXTM-1,25
2226,WT001P-6HBVXMT-1,25
2226,WT001S-6HBPXTM-1,500
2226,WT001W-6HSVSTR-1,40
2226,WT0017-6MOVCTR-6,200
2226,WT001H-6P2V3TR-3,200
2226,WT002M-6MOVCTR-6,210
2226,WT002N-6QUVCTR-6,210
2227,WT0018-6QUVCTR-6,200
2228,WT0018-6QUVCTR-6,100
2229,WT0018-6QUVCTR-6,300
2230,WT001Y-6HSPDTR-1,500
2231,WT0018-6QUVCTR-6,300
2232,WT001W-6HSVSTR-1,160
2233,WT001S-6HBPXTM-1,160
2234,WT001M-6VIVHTR-6,20
2234,WT001Z-6HSPDTR-1,150
2235,WT001M-6VIVHTR-6,60
2236,WT0017-6MOVCTR-6,150
2236,WT002M-6MOVCTR-6,210
2236,WT002N-6QUVCTR-6,10
2237,WT001K-6L2VHTR-6,200
2237,WT001Q-6HBVXTR-1,800
2237,WT001Z-6HSPDTR-1,100
2237,WT0018-6QUVCTR-6,180
2237,WT002N-6QUVCTR-6,200
2238,WT001Q-6HBVXTR-1,20
2238,WT001S-6HBPXTM-1,30
2238,WT001U-6HBVXTX-1,10
2238,WT002K-6MOV3TR-6,10
2238,WT0034-7HBVXTR-1,20
2239,WT000B-6T0VHTR-1,50
2240,WT001M-6VIVHTR-6,60
2240,WT001V-6HSVSTR-3,24
2240,WT002K-6MOV3TR-6,40
2241,WT001N-6MOVHTR-6,10
2241,WT001R-6HBVXTM-1,20
2241,WT001V-6HSVSTR-3,20
2241,WT001W-6HSVSTR-1,40
2241,WT001Z-6HSPDTR-1,40
2241,WT0018-6QUVCTR-6,20
2242,WT002K-6MOV3TR-6,200
2243,WT0018-6QUVCTR-6,180
2243,WT0061-8BKV2TR-3,60
2244,WT001Z-6HSPDTR-1,100
2245,WT00HA-7L0VHTR-6,50
2246,WT001V-6HSVSTR-3,5
2246,WT001W-6HSVSTR-1,10
2246,WT0018-6QUVCTR-6,5
2246,WT005V-7HDVXTM-1,20
2247,WT001X-6HSPSTR-1,10
2248,WT001I-6L0VHTR-1,100
2249,WT001R-6HBVXTM-1,25
2249,WT001V-6HSVSTR-3,24
2249,WT001E-6K2V3TR-6,80
2250,WT001V-6HSVSTR-3,20
2250,WT0018-6QUVCTR-6,30
2250,WT001G-6P0V2TR-3,12
2251,WT001G-6P0V2TR-3,33
2252,WT000B-6T0VHTR-1,50
2252,WT000G-6L0VHTR-1,100
2252,WT001I-6L0VHTR-1,50
2253,WT005W-7HDDXTR-1,40
2253,WT005X-7HDDXTR-1,40
2254,WT001U-6HBVXTX-1,2
2255,WT001Q-6HBVXTR-1,50
2255,WT001V-6HSVSTR-3,36
2256,WT001S-6HBPXTM-1,20
2257,WT001W-6HSVSTR-1,90
2258,WT001S-6HBPXTM-1,200
2259,WT001W-6HSVSTR-1,80
2259,WT001X-6HSPSTR-1,15
2259,WT0018-6QUVCTR-6,120
2260,WT001S-6HBPXTM-1,60
2261,WT002K-6MOV3TR-6,150
2262,WT000D-6T0VHTR-1,120
2262,WT001E-6K2V3TR-6,240
2262,WT002L-6BKB3TR-3,20
2263,WT001S-6HBPXTM-1,400
2264,WT001Q-6HBVXTR-1,300
2264,WT001R-6HBVXTM-1,300
2264,WT0017-6MOVCTR-6,100
2264,WT002K-6MOV3TR-6,200
2265,WT0005-6CAVHTR-6,30
2265,WT001Q-6HBVXTR-1,100
2265,WT001S-6HBPXTM-1,80
2265,WT001V-6HSVSTR-3,12
2265,WT001X-6HSPSTR-1,20
2265,WT0018-6QUVCTR-6,20
2266,WT00HA-7L0VHTR-6,1000
2267,WT001L-6L2VHTR-1,40
2267,WT001Q-6HBVXTR-1,100
2267,WT001R-6HBVXTM-1,25
2267,WT001S-6HBPXTM-1,80
2267,WT0017-6MOVCTR-6,30
2267,WT0018-6QUVCTR-6,40
2267,WT002K-6MOV3TR-6,40
2268,WT001V-6HSVSTR-3,60
2268,WT0017-6MOVCTR-6,50
2269,WT001W-6HSVSTR-1,400
2269,WT005V-7HDVXTM-1,200
2270,WT001S-6HBPXTM-1,400
2271,WT0018-6QUVCTR-6,180
2272,WT001I-6L0VHTR-1,100
2273,WT001W-6HSVSTR-1,30
2274,WT001S-6HBPXTM-1,80
2275,WT001S-6HBPXTM-1,80
2275,WT001V-6HSVSTR-3,120
2276,WT0018-6QUVCTR-6,60
2277,WT001X-6HSPSTR-1,5
2277,WT001Z-6HSPDTR-1,50
2278,WT002K-6MOV3TR-6,30
2279,WT001V-6HSVSTR-3,24
2279,WT001W-6HSVSTR-1,40
2279,WT0018-6QUVCTR-6,60
2280,WT001H-6P2V3TR-3,80
2281,WT001Q-6HBVXTR-1,15
2282,WT0002-6MOVLTR-6,1
2282,WT001R-6HBVXTM-1,1
2282,WT0018-6QUVCTR-6,1
2282,WT001H-6P2V3TR-3,1
2283,WT001O-6HBVXTM-1,25
2283,WT001P-6HBVXMT-1,25
2283,WT001V-6HSVSTR-3,100
2283,WT001W-6HSVSTR-1,100
2283,WT0018-6QUVCTR-6,120
2283,WT002N-6QUVCTR-6,20
2284,WT001R-6HBVXTM-1,100
2285,WT001Q-6HBVXTR-1,100
2285,WT001S-6HBPXTM-1,50
2286,WT001W-6HSVSTR-1,120
2287,WT000B-6T0VHTR-1,200
2288,WT0002-6MOVLTR-6,80
2288,WT001V-6HSVSTR-3,10
2288,WT005V-7HDVXTM-1,100
2289,WT001Y-6HSPDTR-1,80
2289,WT001Z-6HSPDTR-1,10
2290,WT00HA-7L0VHTR-6,50
2291,WT0003-6QUVLTR-6,7
2291,WT001K-6L2VHTR-6,20
2291,WT001M-6VIVHTR-6,6
2291,WT001S-6HBPXTM-1,50
2291,WT001V-6HSVSTR-3,12
2291,WT001X-6HSPSTR-1,15
2291,WT0018-6QUVCTR-6,10
2292,WT001H-6P2V3TR-3,80
2293,WT0018-6QUVCTR-6,10
2294,WT0018-6QUVCTR-6,50
2295,WT002Z-6KAVLMB-6,5
2296,WT000D-6T0VHTR-1,20
2296,WT001Q-6HBVXTR-1,20
2296,WT001E-6K2V3TR-6,10
2297,WT001Q-6HBVXTR-1,5
2297,WT001T-6HBVXTK-1,5
2297,WT002F-6HYVCMB-3,2
2298,WT0002-6MOVLTR-6,5
2298,WT001E-6K2V3TR-6,5
2299,WT001Q-6HBVXTR-1,50
2300,WT001Q-6HBVXTR-1,50
2301,WT00HA-7L0VHTR-6,1400
2302,WT001V-6HSVSTR-3,24
2302,WT0017-6MOVCTR-6,30
2302,WT0018-6QUVCTR-6,70
2303,WT001K-6L2VHTR-6,40
2303,WT001O-6HBVXTM-1,50
2304,WT001S-6HBPXTM-1,70
2304,WT0018-6QUVCTR-6,5
2304,WT0033-7L0VHTR-6,5
2305,WT001Q-6HBVXTR-1,50
2305,WT001S-6HBPXTM-1,80
2305,WT0034-7HBVXTR-1,50
2305,WT005V-7HDVXTM-1,100
2306,WT001Q-6HBVXTR-1,25
2307,WT002K-6MOV3TR-6,7
2308,WT001S-6HBPXTM-1,320
2309,WT001W-6HSVSTR-1,160
2309,WT001X-6HSPSTR-1,20
2310,WT001Q-6HBVXTR-1,500
2310,WT002N-6QUVCTR-6,150
2311,WT001Q-6HBVXTR-1,100
2312,WT00HA-7L0VHTR-6,1000
2313,WT001Q-6HBVXTR-1,500
2314,WT0009-6QUVHTR-6,10
2314,WT001Q-6HBVXTR-1,200
2314,WT0018-6QUVCTR-6,10
2315,WT001Q-6HBVXTR-1,1500
2315,WT001E-6K2V3TR-6,160
2316,WT000G-6L0VHTR-1,50
2316,WT001I-6L0VHTR-1,100
2317,WT0017-6MOVCTR-6,5
2317,WT0018-6QUVCTR-6,5
2318,WT001Y-6HSPDTR-1,50
2319,WT000D-6T0VHTR-1,5
2320,WT001Q-6HBVXTR-1,10
2320,WT001R-6HBVXTM-1,5
2320,WT001W-6HSVSTR-1,5
2320,WT0019-6PIVCTR-3,2
2321,WT001W-6HSVSTR-1,20
2321,WT001X-6HSPSTR-1,20
2322,WT001R-6HBVXTM-1,25
2322,WT001U-6HBVXTX-1,20
2323,WT001Q-6HBVXTR-1,20
2323,WT0034-7HBVXTR-1,20
2324,WT001Q-6HBVXTR-1,50
2324,WT00HA-7L0VHTR-6,10
2325,WT001Q-6HBVXTR-1,50
2326,WT00HA-7L0VHTR-6,50
2327,WT001Q-6HBVXTR-1,20
2328,WT001K-6L2VHTR-6,40
2328,WT001Q-6HBVXTR-1,20
2328,WT001W-6HSVSTR-1,40
2328,WT001H-6P2V3TR-3,20
2328,WT0032-7T0VHTR-6,10
2329,WT0002-6MOVLTR-6,2
2329,WT001Q-6HBVXTR-1,2
2329,WT001W-6HSVSTR-1,2
2329,WT0018-6QUVCTR-6,1
2329,WT001E-6K2V3TR-6,2
2330,WT001U-6HBVXTX-1,20
2330,WT001W-6HSVSTR-1,10
2330,WT0018-6QUVCTR-6,10
2331,WT001S-6HBPXTM-1,400
2332,WT001X-6HSPSTR-1,100
2333,WT001S-6HBPXTM-1,100
2334,WT001I-6L0VHTR-1,500
2335,WT0009-6QUVHTR-6,2
2335,WT001Q-6HBVXTR-1,20
2335,WT001S-6HBPXTM-1,20
2335,WT001W-6HSVSTR-1,10
2335,WT0014-6MIVLTM-6,1
2335,WT0032-7T0VHTR-6,10
2336,WT000G-6L0VHTR-1,300
2336,WT001I-6L0VHTR-1,300
2337,WT001Q-6HBVXTR-1,50
2337,WT001S-6HBPXTM-1,20
2338,WT0002-6MOVLTR-6,5
2338,WT001S-6HBPXTM-1,40
2338,WT001Y-6HSPDTR-1,30
2339,WT001E-6K2V3TR-6,200
2340,WT001O-6HBVXTM-1,200
2340,WT001Q-6HBVXTR-1,200
2341,WT001Q-6HBVXTR-1,1000
2341,WT0017-6MOVCTR-6,150
2341,WT005V-7HDVXTM-1,300
2342,WT001R-6HBVXTM-1,50
2342,WT001U-6HBVXTX-1,50
2343,WT001E-6K2V3TR-6,50
2344,WT001P-6HBVXMT-1,25
2345,WT001R-6HBVXTM-1,50
2346,WT001I-6L0VHTR-1,10
2346,WT001Q-6HBVXTR-1,10
2346,WT001X-6HSPSTR-1,1
2347,WT001Q-6HBVXTR-1,10
2347,WT001W-6HSVSTR-1,10
2348,WT0019-6PIVCTR-3,15
2349,WT001L-6L2VHTR-1,10
2349,WT001W-6HSVSTR-1,10
2350,WT001Q-6HBVXTR-1,20
2350,WT001X-6HSPSTR-1,20
2351,WT00HA-7L0VHTR-6,30
2352,WT001E-6K2V3TR-6,50
2353,WT001R-6HBVXTM-1,50
2353,WT001U-6HBVXTX-1,50
2354,WT0002-6MOVLTR-6,10
2354,WT001Q-6HBVXTR-1,10
2354,WT001W-6HSVSTR-1,20
2354,WT001X-6HSPSTR-1,10
2354,WT003L-7ABBXTR-1,5
2355,WT001E-6K2V3TR-6,100
2356,WT001R-6HBVXTM-1,100
2357,WT001O-6HBVXTM-1,50
2357,WT001Q-6HBVXTR-1,50
2357,WT001R-6HBVXTM-1,50
2357,WT001U-6HBVXTX-1,50
2358,WT0002-6MOVLTR-6,30
2359,WT001R-6HBVXTM-1,50
2360,WT001Q-6HBVXTR-1,100
2361,WT001H-6P2V3TR-3,20
2362,WT001O-6HBVXTM-1,20
2362,WT001Q-6HBVXTR-1,20
2363,WT001K-6L2VHTR-6,40
2363,WT001Q-6HBVXTR-1,30
2364,WT003D-7ASPRTR-0,5
2365,WT0002-6MOVLTR-6,1
2365,WT0005-6CAVHTR-6,1
2365,WT000D-6T0VHTR-1,1
2365,WT001K-6L2VHTR-6,1
2365,WT001O-6HBVXTM-1,1
2365,WT001Q-6HBVXTR-1,1
2365,WT001R-6HBVXTM-1,1
2365,WT001S-6HBPXTM-1,1
2365,WT001T-6HBVXTK-1,1
2365,WT001U-6HBVXTX-1,1
2365,WT001V-6HSVSTR-3,1
2365,WT001W-6HSVSTR-1,1
2365,WT001X-6HSPSTR-1,2
2365,WT001Y-6HSPDTR-1,2
2365,WT0019-6PIVCTR-3,2
2365,WT002K-6MOV3TR-6,1
2365,WT0034-7HBVXTR-1,1
2365,WT00HA-7L0VHTR-6,1
2366,WT001Q-6HBVXTR-1,20
2366,WT001R-6HBVXTM-1,10
2366,WT001S-6HBPXTM-1,10
2367,WT001Q-6HBVXTR-1,50
2368,WT001Q-6HBVXTR-1,50
2368,WT001S-6HBPXTM-1,40
2368,WT001X-6HSPSTR-1,30
2369,WT000B-6T0VHTR-1,50
2369,WT000G-6L0VHTR-1,100
2370,WT0002-6MOVLTR-6,15
2370,WT0018-6QUVCTR-6,3
2371,WT001O-6HBVXTM-1,10
2371,WT001Q-6HBVXTR-1,10
2372,WT001H-6P2V3TR-3,10
2373,WT001K-6L2VHTR-6,120
2374,WT001R-6HBVXTM-1,2
2375,WT001Q-6HBVXTR-1,100
2375,WT001R-6HBVXTM-1,100
2376,WT001Q-6HBVXTR-1,2
2376,WT001S-6HBPXTM-1,1
2376,WT0017-6MOVCTR-6,2
2376,WT0020-6KAVLTM-6,2
2377,WT0003-6QUVLTR-6,90
2377,WT001Q-6HBVXTR-1,500
2377,WT001R-6HBVXTM-1,150
2377,WT001Z-6HSPDTR-1,50
2377,WT0018-6QUVCTR-6,60
2377,WT002K-6MOV3TR-6,320
2378,WT00HA-7L0VHTR-6,1300
2379,WT0009-6QUVHTR-6,120
2379,WT001X-6HSPSTR-1,20
2379,WT001Y-6HSPDTR-1,100
2379,WT001Z-6HSPDTR-1,250
2379,WT0017-6MOVCTR-6,100
2379,WT0018-6QUVCTR-6,240
2379,WT002K-6MOV3TR-6,280
2379,WT0020-6KAVLTM-6,45
2380,WT001O-6HBVXTM-1,200
2380,WT001P-6HBVXMT-1,100
2380,WT001Q-6HBVXTR-1,200
2380,WT001R-6HBVXTM-1,200
2380,WT001T-6HBVXTK-1,100
2380,WT001U-6HBVXTX-1,200
2381,WT001E-6K2V3TR-6,500
2382,WT0003-6QUVLTR-6,150
2382,WT001Y-6HSPDTR-1,1000
2382,WT0017-6MOVCTR-6,200
2382,WT0018-6QUVCTR-6,200
2382,WT002N-6QUVCTR-6,210
2383,WT0018-6QUVCTR-6,120
2383,WT002N-6QUVCTR-6,140
2384,WT001W-6HSVSTR-1,40
2384,WT0020-6KAVLTM-6,5
2385,WT001E-6K2V3TR-6,20
2386,WT001O-6HBVXTM-1,10
2386,WT001Q-6HBVXTR-1,10
2386,WT001R-6HBVXTM-1,10
2386,WT001U-6HBVXTX-1,10
2387,WT00HA-7L0VHTR-6,100
2388,WT001R-6HBVXTM-1,1
2389,WT001O-6HBVXTM-1,200
2389,WT001Q-6HBVXTR-1,200
2389,WT001R-6HBVXTM-1,200
2389,WT001U-6HBVXTX-1,200
2390,WT001S-6HBPXTM-1,300
2391,WT001H-6P2V3TR-3,400
2392,WT001R-6HBVXTM-1,50
2392,WT001U-6HBVXTX-1,50
2393,WT001H-6P2V3TR-3,50
2394,WT001S-6HBPXTM-1,160
2394,WT0018-6QUVCTR-6,60
2395,WT00HA-7L0VHTR-6,500
2396,WT0003-6QUVLTR-6,50
2397,WT00HA-7L0VHTR-6,1100
2398,WT001Z-6HSPDTR-1,200
2399,WT001Q-6HBVXTR-1,30
2399,WT001R-6HBVXTM-1,50
2400,WT0005-6CAVHTR-6,30
2400,WT0009-6QUVHTR-6,40
2400,WT001Q-6HBVXTR-1,150
2400,WT001R-6HBVXTM-1,50
2400,WT001S-6HBPXTM-1,50
2400,WT001X-6HSPSTR-1,10
2400,WT0017-6MOVCTR-6,20
2400,WT0018-6QUVCTR-6,30
2400,WT001G-6P0V2TR-3,20
2400,WT001H-6P2V3TR-3,20
2400,WT002K-6MOV3TR-6,10
2400,WT002M-6MOVCTR-6,10
2400,WT002N-6QUVCTR-6,10
2400,WT0062-8BKDSTR-3,5
2401,WT00HA-7L0VHTR-6,50
2402,WT0002-6MOVLTR-6,40
2402,WT001K-6L2VHTR-6,20
2402,WT001G-6P0V2TR-3,50
2403,WT0003-6QUVLTR-6,40
2403,WT0009-6QUVHTR-6,40
2403,WT001N-6MOVHTR-6,20
2403,WT001X-6HSPSTR-1,10
2403,WT001Y-6HSPDTR-1,80
2403,WT001Z-6HSPDTR-1,50
2403,WT0018-6QUVCTR-6,20
2403,WT0020-6KAVLTM-6,10
2404,WT001E-6K2V3TR-6,50
2405,WT001O-6HBVXTM-1,50
2405,WT001Q-6HBVXTR-1,50
2406,WT001E-6K2V3TR-6,5
2407,WT001R-6HBVXTM-1,5
2407,WT001U-6HBVXTX-1,5
2408,WT0003-6QUVLTR-6,10
2408,WT001N-6MOVHTR-6,20
2408,WT0018-6QUVCTR-6,10
2408,WT00HA-7L0VHTR-6,20
2408,WT003L-7ABBXTR-1,2
2409,WT0003-6QUVLTR-6,20
2409,WT001Q-6HBVXTR-1,10
2409,WT001W-6HSVSTR-1,10
2409,WT001Y-6HSPDTR-1,20
2409,WT001Z-6HSPDTR-1,20
2409,WT002K-6MOV3TR-6,5
2410,WT0003-6QUVLTR-6,20
2410,WT001Q-6HBVXTR-1,20
2411,WT001Z-6HSPDTR-1,200
2412,WT0018-6QUVCTR-6,300
2413,WT002N-6QUVCTR-6,350
2414,WT0003-6QUVLTR-6,90
2414,WT001S-6HBPXTM-1,800
2414,WT001Z-6HSPDTR-1,200
2414,WT002K-6MOV3TR-6,400
2415,WT0018-6QUVCTR-6,60
2416,WT0018-6QUVCTR-6,120
2417,WT0018-6QUVCTR-6,70
2417,WT002N-6QUVCTR-6,70
2417,WT003G-7QUVCMB-6,70
2417,WT003H-7QUVCMB-6,30
2418,WT001Q-6HBVXTR-1,10
2418,WT001S-6HBPXTM-1,10
2418,WT001W-6HSVSTR-1,5
2418,WT001X-6HSPSTR-1,5
2418,WT0018-6QUVCTR-6,5
2419,WT0002-6MOVLTR-6,100
2419,WT0018-6QUVCTR-6,200
2420,WT0003-6QUVLTR-6,150
2420,WT001Z-6HSPDTR-1,400
2421,WT000G-6L0VHTR-1,500
2421,WT001I-6L0VHTR-1,500
2422,WT0002-6MOVLTR-6,10
2422,WT0003-6QUVLTR-6,10
2422,WT0009-6QUVHTR-6,10
2422,WT001L-6L2VHTR-1,5
2422,WT001Q-6HBVXTR-1,50
2422,WT001W-6HSVSTR-1,10
2422,WT001Y-6HSPDTR-1,10
