NO,store_delivery_code,delivery_date,store_name,product_code,stock_code,product_name,amount,unit_price,order_sts
1045,FDEL_221123_0113_NORM,2023-11-22,CH KIM ?I?N,WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,10,79000,Hoàn t?t
1046,FDEL_221123_0113_NORM,2023-11-22,CH KIM ?I?N,WT011Z-6HSPDTR-1,FHC-R11240-1WPWHT,Dây c?p PVC RI 24in (6 t?c) b?ng plastics,20,50000,Hoàn t?t
1047,FDEL_221123_0113_NORM,2023-11-22,CH KIM ?I?N,WT002K-6MOV3TR-6,FVF-M15EC0-1WPWHT,Van Monaco 3 ??u - M+F 15E. Màu tr?ng,10,102000,Hoàn t?t
1048,FDEL_221123_0113_NORM,2023-11-22,CH KIM ?I?N,WT001E-6K2V3TR-6,FVR-K2611-WPWHT,Van RA 2T K601B b?ng plastic. Màu tr?ng,20,50000,Hoàn t?t
1049,FDEL_221123_0113_NORM,2023-11-22,CH KIM ?I?N,WT011V-6HSVSTR-3,FSH-HS0F1-WLWHT,B? vòi sen 102 b?ng plastic. Màu tr?ng,10,199000,Hoàn t?t
1050,FDEL_221123_0113_NORM,2023-11-22,CH KIM ?I?N,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,10,195000,Hoàn t?t
1051,FDEL_221123_0113_NORM,2023-11-22,CH KIM ?I?N,WT011U-6HBVXTX-1,FHF-HB2010-0WP2WG,Dây x?t v? sinh tr?ng xám Vitus 201,10,144000,Hoàn t?t
1052,FDEL_241123_0124_NORM,2023-11-24,CH Tú,WT001N-6MOVHTR-6,FBT-MQ7F11-0WPWHT,Vòi h? Monaco 2 ??u v?n 701 (c? sen). Màu tr?ng,10,187000,Hoàn t?t
1053,FDEL_241123_0124_NORM,2023-11-24,CH Tú,WT0017-6MOVCTR-6,FST-MS2F31-1WPWHT (FST-MS2F31-0WPWHT),Vòi r?a chén âm ch?u tay v?n Monaco 203 M b?ng plastic. Màu tr?ng,10,189000,Hoàn t?t
1054,FDEL_241123_0124_NORM,2023-11-24,CH Tú,WT012U-6HDVXTX-1,FHF-HB4010-0WPWHG,Dây x?t v? sinh Vitus 401 tr?ng xám (b?c),10,122000,Hoàn t?t
1055,FDEL_241123_0124_NORM,2023-11-24,CH Tú,WT001I-6L0VHTR-1,FBT-L05F1R-N4BWHT,Vòi h? Zemart L501B (f21). Màu tr?ng,10,23000,Hoàn t?t
1056,FDEL_241123_0124_NORM,2023-11-24,CH Tú,WT0063-8MOLVTR-6,FPT-MB6F10-0WPWHT,Vòi lavabo Monaco tay v?n B601.Màu tr?ng,10,111000,Hoàn t?t
1057,FDEL_241123_0124_NORM,2023-11-24,CH Tú,WT0075-8KAVLTM-6,FPT-LK1010-1WXWHC (FPT-LK1010-0WXWHC),Vòi lavabo cao c?p Katana tr?ng b?c 101 h?p trong su?t,5,244000,Hoàn t?t
1058,FDEL_231123_0120_NORM,2023-11-23,BTR - CTY LIÊN ANH - 0945307087,WT00HA-7L0VHTR-6,FBT-L08F51-0WBWHT,Vòi h? L805B b?ng plastic. Màu tr?ng,120,23000,Hoàn t?t
1059,FDEL_231123_0120_NORM,2023-11-23,BTR - CTY LIÊN ANH - 0945307087,WT000G-6L0VHTR-1,FBT-L05F21-04BWHT (FBT-L05F2R-N4BWHT),Vòi h? Zemart L502B (f27),100,22000,Hoàn t?t
1060,FDEL_231123_0120_NORM,2023-11-23,BTR - CTY LIÊN ANH - 0945307087,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,30,195000,Hoàn t?t
1061,FDEL_231123_0120_NORM,2023-11-23,BTR - CTY LIÊN ANH - 0945307087,WT001N-6MOVHTR-6,FBT-MQ7F11-0WPWHT,Vòi h? Monaco 2 ??u v?n 701 (c? sen). Màu tr?ng,20,187000,Hoàn t?t
1062,FDEL_231123_0121_NORM,2023-11-23,CH T? 73 -75,WT001N-6MOVHTR-6,FBT-MQ7F11-0WPWHT,Vòi h? Monaco 2 ??u v?n 701 (c? sen). Màu tr?ng,5,187000,Hoàn t?t
1063,FDEL_231123_0121_NORM,2023-11-23,CH T? 73 -75,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,10,116000,Hoàn t?t
1064,FDEL_231123_0121_NORM,2023-11-23,CH T? 73 -75,WT011Z-6HSPDTR-1,FHC-R11240-1WPWHT,Dây c?p PVC RI 24in (6 t?c) b?ng plastics,10,50000,Hoàn t?t
1065,FDEL_231123_0121_NORM,2023-11-23,CH T? 73 -75,WT012U-6HDVXTX-1,FHF-HB4010-0WPWHG,Dây x?t v? sinh Vitus 401 tr?ng xám (b?c),5,122000,Hoàn t?t
1066,FDEL_231123_0121_NORM,2023-11-23,CH T? 73 -75,WT007D-20TVHTR-1,FBT-TD01-01BWHT,Vòi h? T1001 D,5,21000,Hoàn t?t
1067,FDEL_231123_0121_NORM,2023-11-23,CH T? 73 -75,WT0075-8KAVLTM-6,FPT-LK1010-1WXWHC (FPT-LK1010-0WXWHC),Vòi lavabo cao c?p Katana tr?ng b?c 101 h?p trong su?t,2,244000,Hoàn t?t
1068,FDEL_231123_0121_NORM,2023-11-23,CH T? 73 -75,WT0070-8VIVCTR-6,FST-XQ2F11-1WPWHT (FST-XQ2F11-0WPWHT),Vòi r?a chén âm ch?u tay v?n XQ201,3,192000,Hoàn t?t
1069,FDEL_231123_0121_NORM,2023-11-23,CH T? 73 -75,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,10,195000,Hoàn t?t
1070,FDEL_231123_0121_NORM,2023-11-23,CH T? 73 -75,WT0004-6VIVLTR-6,FPT-XQ3F12-1WPWHT (FPT-XQ3F12-0WPWHT),Vòi lavabo Pillar Victoria XQ301,5,106000,Hoàn t?t
1071,FDEL_231123_0121_NORM,2023-11-23,CH T? 73 -75,WT001M-6VIVHTR-6,FBT-XQ7F11-1WPWHT (FBT-XQ7F11-0WPWHT),Vòi h? Victoria 2 ??u v?n 701 (c? sen). Màu tr?ng,10,164000,Hoàn t?t
1072,FDEL_231123_0121_NORM,2023-11-23,CH T? 73 -75,WT005Y-8PKDT-1,FSH-H00010-0WPWHT,"Dây sen 102 (1,5m) b?ng plastic ch?t li?u nh?a ABS. Màu tr?ng",10,74000,Hoàn t?t
1073,FDEL_211123_0106_NORM,2023-11-21,CH THÀNH MINH,IS000N_22ABPXMD_1,1700BB,Dây xi?t v? sinh 1700 ABS màu ?en ISANO,7,80000,Hoàn t?t
1074,FDEL_211123_0105_NORM,2023-11-21,CH THÀNH MINH,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,20,116000,Hoàn t?t
1075,FDEL_231123_0116_NORM,2023-11-23,H? KINH DOANH TR??NG THÀNH,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,80,116000,Hoàn t?t
1076,FDEL_231123_0116_NORM,2023-11-23,H? KINH DOANH TR??NG THÀNH,WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,50,79000,Hoàn t?t
1077,FDEL_231123_0116_NORM,2023-11-23,H? KINH DOANH TR??NG THÀNH,WT00HA-7L0VHTR-6,FBT-L08F51-0WBWHT,Vòi h? L805B b?ng plastic. Màu tr?ng,100,23000,Hoàn t?t
1078,FDEL_241123_0122_NORM,2023-11-24,H? KINH DOANH TR??NG THÀNH,WT00HA-7L0VHTR-6,FBT-L08F51-0WBWHT,Vòi h? L805B b?ng plastic. Màu tr?ng,20,23000,Hoàn t?t
1079,FDEL_041023_0041_NORM,2023-10-04,CH PHÁT,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,30,195000,Hoàn t?t
1080,FDEL_041023_0041_NORM,2023-10-04,CH PHÁT,WT001E-6K2V3TR-6,FVR-K2611-WPWHT,Van RA 2T K601B b?ng plastic. Màu tr?ng,50,50000,Hoàn t?t
1081,FDEL_041023_0041_NORM,2023-10-04,CH PHÁT,WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,20,108000,Hoàn t?t
1082,FDEL_111023_0087_NORM,2023-10-11,CH PHÁT,WT011Z-6HSPDTR-1,FHC-R11240-1WPWHT,Dây c?p PVC RI 24in (6 t?c) b?ng plastics,30,50000,Hoàn t?t
1083,FDEL_111023_0087_NORM,2023-10-11,CH PHÁT,WT005Y-8PKDT-1,FSH-H00010-0WPWHT,"Dây sen 102 (1,5m) b?ng plastic ch?t li?u nh?a ABS. Màu tr?ng",30,74000,Hoàn t?t
1084,FDEL_111023_0087_NORM,2023-10-11,CH PHÁT,WT001N-6MOVHTR-6,FBT-MQ7F11-0WPWHT,Vòi h? Monaco 2 ??u v?n 701 (c? sen). Màu tr?ng,40,187000,Hoàn t?t
1085,FDEL_111023_0087_NORM,2023-10-11,CH PHÁT,WT001I-6L0VHTR-1,FBT-L05F1R-N4BWHT,Vòi h? Zemart L501B (f21). Màu tr?ng,200,23000,Hoàn t?t
1086,FDEL_111023_0087_NORM,2023-10-11,CH PHÁT,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,60,195000,Hoàn t?t
1087,FDEL_111023_0087_NORM,2023-10-11,CH PHÁT,WT001M-6VIVHTR-6,FBT-XQ7F11-1WPWHT (FBT-XQ7F11-0WPWHT),Vòi h? Victoria 2 ??u v?n 701 (c? sen). Màu tr?ng,40,164000,Hoàn t?t
1088,FDEL_111023_0087_NORM,2023-10-11,CH PHÁT,WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,20,130000,Hoàn t?t
1089,FDEL_111023_0087_NORM,2023-10-11,CH PHÁT,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,80,116000,Hoàn t?t
1090,FDEL_111023_0087_NORM,2023-10-11,CH PHÁT,WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,20,108000,Hoàn t?t
1091,FDEL_121023_0091_NORM,2023-10-12,CH PHÁT,VG000A_21INVLST_1,VG88-BI,"Vòi lavabo VG88-BI, b?ng thép không g?, hi?u Vandguard",10,200000,Hoàn t?t
1092,FDEL_261023_0162_NORM,2023-10-26,CH PHÁT,WT001K-6L2VHTR-6,FBT-L26F11-0WPWHT,Vòi h? 2 ??u g?t L601B1/2B (c? sen). Màu tr?ng,60,79000,Hoàn t?t
1093,FDEL_261023_0162_NORM,2023-10-26,CH PHÁT,WT0075-8KAVLTM-6,FPT-LK1010-1WXWHC (FPT-LK1010-0WXWHC),Vòi lavabo cao c?p Katana tr?ng b?c 101 h?p trong su?t,5,244000,Hoàn t?t
1094,FDEL_261023_0162_NORM,2023-10-26,CH PHÁT,WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,100,79000,Hoàn t?t
1095,FDEL_261023_0162_NORM,2023-10-26,CH PHÁT,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,20,195000,Hoàn t?t
1096,FDEL_261023_0162_NORM,2023-10-26,CH PHÁT,WT0017-6MOVCTR-6,FST-MS2F31-1WPWHT (FST-MS2F31-0WPWHT),Vòi r?a chén âm ch?u tay v?n Monaco 203 M b?ng plastic. Màu tr?ng,30,189000,Hoàn t?t
1097,FDEL_261023_0162_NORM,2023-10-26,CH PHÁT,WT001M-6VIVHTR-6,FBT-XQ7F11-1WPWHT (FBT-XQ7F11-0WPWHT),Vòi h? Victoria 2 ??u v?n 701 (c? sen). Màu tr?ng,20,164000,Hoàn t?t
1098,FDEL_261023_0162_NORM,2023-10-26,CH PHÁT,WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,20,108000,Hoàn t?t
1099,FDEL_261023_0161_NORM,2023-10-26,CH PHÁT,VG0005_21INPSST_1,VG77-TW,"Vòi h? 2 ??u g?t VG77-TW, b?ng thép không g?, hi?u Vandguard",10,240000,Hoàn t?t
1100,FDEL_081123_0048_NORM,2023-11-08,CH PHÁT,WT0063-8MOLVTR-6,FPT-MB6F10-0WPWHT,Vòi lavabo Monaco tay v?n B601.Màu tr?ng,30,111000,Hoàn t?t
1101,FDEL_081123_0048_NORM,2023-11-08,CH PHÁT,WT001I-6L0VHTR-1,FBT-L05F1R-N4BWHT,Vòi h? Zemart L501B (f21). Màu tr?ng,100,23000,Hoàn t?t
1102,FDEL_081123_0048_NORM,2023-11-08,CH PHÁT,WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,10,130000,Hoàn t?t
1103,FDEL_151123_0079_NORM,2023-11-15,CH PHÁT,WT00HA-7L0VHTR-6,FBT-L08F51-0WBWHT,Vòi h? L805B b?ng plastic. Màu tr?ng,120,23000,Hoàn t?t
1104,FDEL_151123_0079_NORM,2023-11-15,CH PHÁT,WT0009-6QUVHTR-6,FBT-Q03F11-0WPWHT,Vòi h? tay g?t Quatro Q301 (tr?ng),10,78000,Hoàn t?t
1105,FDEL_151123_0079_NORM,2023-11-15,CH PHÁT,WT001M-6VIVHTR-6,FBT-XQ7F11-1WPWHT (FBT-XQ7F11-0WPWHT),Vòi h? Victoria 2 ??u v?n 701 (c? sen). Màu tr?ng,20,164000,Hoàn t?t
1106,FDEL_151123_0079_NORM,2023-11-15,CH PHÁT,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,80,116000,Hoàn t?t
1107,FDEL_151123_0079_NORM,2023-11-15,CH PHÁT,WT000G-6L0VHTR-1,FBT-L05F21-04BWHT (FBT-L05F2R-N4BWHT),Vòi h? Zemart L502B (f27),100,22000,Hoàn t?t
1108,FDEL_151123_0079_NORM,2023-11-15,CH PHÁT,WT0134-7HBVXTR-1,FHF-HB5010-0WPWHT,Vòi x?t v? sinh Valiox 501 b?ng plastic. Màu tr?ng,10,88000,Hoàn t?t
1109,FDEL_151123_0079_NORM,2023-11-15,CH PHÁT,WT011R-6HBVXTM-1,FHF-HB3110-01LWHC,Vòi x?t v? sinh Vanoz 311 b?ng plastic. Màu tr?ng b?c,5,182000,Hoàn t?t
1110,FDEL_151123_0079_NORM,2023-11-15,CH PHÁT,WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,35,79000,Hoàn t?t
1111,FDEL_151123_0080_NORM,2023-11-15,CH PHÁT,WT0002-6MOVLTR-6,FPT-MB3F11-0WPWHT,Vòi lavabo Pillar Monaco 301M. Màu tr?ng,30,101000,Hoàn t?t
1112,FDEL_231123_0117_NORM,2023-11-23,CH PHÁT,WT001H-6P2V3TR-3,FVR-P25F10-1WPWHT (FVR-P2511-WPWHT),Van Pico 3 ??u - 501B. Màu tr?ng,80,55000,Hoàn t?t
1113,FDEL_231123_0117_NORM,2023-11-23,CH PHÁT,WT011R-6HBVXTM-1,FHF-HB3110-01LWHC,Vòi x?t v? sinh Vanoz 311 b?ng plastic. Màu tr?ng b?c,10,182000,Hoàn t?t
1114,FDEL_231123_0117_NORM,2023-11-23,CH PHÁT,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,40,116000,Hoàn t?t
1115,FDEL_231123_0117_NORM,2023-11-23,CH PHÁT,WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,10,130000,Hoàn t?t
1116,FDEL_231123_0117_NORM,2023-11-23,CH PHÁT,WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,30,79000,Hoàn t?t
1117,FDEL_231123_0117_NORM,2023-11-23,CH PHÁT,WT0004-6VIVLTR-6,FPT-XQ3F12-1WPWHT (FPT-XQ3F12-0WPWHT),Vòi lavabo Pillar Victoria XQ301,10,106000,Hoàn t?t
1118,FDEL_171123_0094_NORM,2023-11-17,BTR - CH HÒA - 0943117235,WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,50,79000,Hoàn t?t
1119,FDEL_171123_0094_NORM,2023-11-17,BTR - CH HÒA - 0943117235,WT011Z-6HSPDTR-1,FHC-R11240-1WPWHT,Dây c?p PVC RI 24in (6 t?c) b?ng plastics,40,50000,Hoàn t?t
1120,FDEL_171123_0094_NORM,2023-11-17,BTR - CH HÒA - 0943117235,WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,50,130000,Hoàn t?t
1121,FDEL_171123_0094_NORM,2023-11-17,BTR - CH HÒA - 0943117235,WT001K-6L2VHTR-6,FBT-L26F11-0WPWHT,Vòi h? 2 ??u g?t L601B1/2B (c? sen). Màu tr?ng,20,79000,Hoàn t?t
1122,FDEL_171123_0094_NORM,2023-11-17,BTR - CH HÒA - 0943117235,WT011R-6HBVXTM-1,FHF-HB3110-01LWHC,Vòi x?t v? sinh Vanoz 311 b?ng plastic. Màu tr?ng b?c,20,182000,Hoàn t?t
1123,FDEL_171123_0094_NORM,2023-11-17,BTR - CH HÒA - 0943117235,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,80,116000,Hoàn t?t
1124,FDEL_211123_0108_NORM,2023-11-21,NHÂN VIÊN PKH,WT0041-1KTBTTR1,FMS-GH0120-1WLMIX,B? ??u x?t sân v??n 4P 504026,3,111000,Hoàn t?t
1125,FDEL_201123_0102_NORM,2023-11-20,?I?N N??C ??NG TÂN (LIÊN H? CHÀNH TR??C KHI GIAO),WT001I-6L0VHTR-1,FBT-L05F1R-N4BWHT,Vòi h? Zemart L501B (f21). Màu tr?ng,200,23000,Hoàn t?t
1126,FDEL_211123_0109_NORM,2023-11-21,NHÂN VIÊN PKH,WT0041-1KTBTTR1,FMS-GH0120-1WLMIX,B? ??u x?t sân v??n 4P 504026,1,111000,Hoàn t?t
1127,FDEL_211123_0110_NORM,2023-11-21,TI?M ?I?N TÀI,WT011X-6HSPSTR-1,FKS-X07F11-0WLWHT,B? tay sen X701,12,329000,Hoàn t?t
1128,FDEL_211123_0110_NORM,2023-11-21,TI?M ?I?N TÀI,WT011Z-6HSPDTR-1,FHC-R11240-1WPWHT,Dây c?p PVC RI 24in (6 t?c) b?ng plastics,20,50000,Hoàn t?t
1129,FDEL_211123_0111_NORM,2023-11-21,BTR - CH PH??C HOÀNG - 0965840939,WT001N-6MOVHTR-6,FBT-MQ7F11-0WPWHT,Vòi h? Monaco 2 ??u v?n 701 (c? sen). Màu tr?ng,20,187000,Hoàn t?t
1130,FDEL_211123_0111_NORM,2023-11-21,BTR - CH PH??C HOÀNG - 0965840939,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,80,116000,Hoàn t?t
1131,FDEL_221123_0112_NORM,2023-11-22,CH VI?T PHÁT B?N TRE,WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,6,130000,Hoàn t?t
1132,FDEL_221123_0112_NORM,2023-11-22,CH VI?T PHÁT B?N TRE,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,20,116000,Hoàn t?t
1133,FDEL_221123_0114_NORM,2023-11-22,CH NG?C CHÂU,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,80,116000,Hoàn t?t
1134,FDEL_171123_0089_NORM,2023-11-17,CTY TÂY NAM XANH,WT0063-8MOLVTR-6,FPT-MB6F10-0WPWHT,Vòi lavabo Monaco tay v?n B601.Màu tr?ng,20,111000,Hoàn t?t
1135,FDEL_171123_0089_NORM,2023-11-17,CTY TÂY NAM XANH,WT011X-6HSPSTR-1,FKS-X07F11-0WLWHT,B? tay sen X701,10,329000,Hoàn t?t
1136,FDEL_171123_0089_NORM,2023-11-17,CTY TÂY NAM XANH,WT001N-6MOVHTR-6,FBT-MQ7F11-0WPWHT,Vòi h? Monaco 2 ??u v?n 701 (c? sen). Màu tr?ng,10,187000,Hoàn t?t
1137,FDEL_171123_0089_NORM,2023-11-17,CTY TÂY NAM XANH,WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,10,130000,Hoàn t?t
1138,FDEL_171123_0089_NORM,2023-11-17,CTY TÂY NAM XANH,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,10,195000,Hoàn t?t
1139,FDEL_171123_0089_NORM,2023-11-17,CTY TÂY NAM XANH,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,20,116000,Hoàn t?t
1140,FDEL_141123_0074_NORM,2023-11-14,CH H?NG PHÚC,WT003L-7ABBXTR-1,FBD-E02021-0WXABW,B? x?t v? sinh kháng khu?n tay v?n E202,5,318000,Hoàn t?t
1141,FDEL_141123_0074_NORM,2023-11-14,CH H?NG PHÚC,WT0075-8KAVLTM-6,FPT-LK1010-1WXWHC (FPT-LK1010-0WXWHC),Vòi lavabo cao c?p Katana tr?ng b?c 101 h?p trong su?t,6,244000,Hoàn t?t
1142,FDEL_141123_0074_NORM,2023-11-14,CH H?NG PHÚC,WT001E-6K2V3TR-6,FVR-K2611-WPWHT,Van RA 2T K601B b?ng plastic. Màu tr?ng,30,50000,Hoàn t?t
1143,FDEL_171123_0091_NORM,2023-11-17,CH NGÂN LIÊM,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,30,116000,Hoàn t?t
1144,FDEL_171123_0091_NORM,2023-11-17,CH NGÂN LIÊM,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,10,195000,Hoàn t?t
1145,FDEL_151123_0082_NORM,2023-11-15,CH HOÀNG D?NG,WT011R-6HBVXTM-1,FHF-HB3110-01LWHC,Vòi x?t v? sinh Vanoz 311 b?ng plastic. Màu tr?ng b?c,25,182000,Hoàn t?t
1146,FDEL_151123_0082_NORM,2023-11-15,CH HOÀNG D?NG,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,20,116000,Hoàn t?t
1147,FDEL_151123_0082_NORM,2023-11-15,CH HOÀNG D?NG,WT011Z-6HSPDTR-1,FHC-R11240-1WPWHT,Dây c?p PVC RI 24in (6 t?c) b?ng plastics,50,50000,Hoàn t?t
1148,FDEL_151123_0082_NORM,2023-11-15,CH HOÀNG D?NG,WT011X-6HSPSTR-1,FKS-X07F11-0WLWHT,B? tay sen X701,5,329000,Hoàn t?t
1149,FDEL_151123_0082_NORM,2023-11-15,CH HOÀNG D?NG,WT0009-6QUVHTR-6,FBT-Q03F11-0WPWHT,Vòi h? tay g?t Quatro Q301 (tr?ng),20,78000,Hoàn t?t
1150,FDEL_151123_0082_NORM,2023-11-15,CH HOÀNG D?NG,WT0063-8MOLVTR-6,FPT-MB6F10-0WPWHT,Vòi lavabo Monaco tay v?n B601.Màu tr?ng,10,111000,Hoàn t?t
1151,FDEL_151123_0081_NORM,2023-11-15,C?A HÀNG T?P NGUYÊN (XH? : D??NG NG?C H??NG),WT011X-6HSPSTR-1,FKS-X07F11-0WLWHT,B? tay sen X701,30,329000,Hoàn t?t
1152,FDEL_151123_0081_NORM,2023-11-15,C?A HÀNG T?P NGUYÊN (XH? : D??NG NG?C H??NG),WT001M-6VIVHTR-6,FBT-XQ7F11-1WPWHT (FBT-XQ7F11-0WPWHT),Vòi h? Victoria 2 ??u v?n 701 (c? sen). Màu tr?ng,20,164000,Hoàn t?t
1153,FDEL_161123_0084_NORM,2023-11-16,CH H?NG PHÚC,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,30,195000,Hoàn t?t
1154,FDEL_161123_0084_NORM,2023-11-16,CH H?NG PHÚC,WT0063-8MOLVTR-6,FPT-MB6F10-0WPWHT,Vòi lavabo Monaco tay v?n B601.Màu tr?ng,10,111000,Hoàn t?t
1155,FDEL_161123_0087_NORM,2023-11-16,C?A HÀNG THÂN (XH? : PH?M V?N THÂN ),VG0002_21INVCST_1,VG77-SI,"Vòi r?a chén âm ch?u VG77-SI, b?ng thép không g?, hi?u Vandguard",10,170000,Hoàn t?t
1156,FDEL_161123_0087_NORM,2023-11-16,C?A HÀNG THÂN (XH? : PH?M V?N THÂN ),VG0005_21INPSST_1,VG77-TW,"Vòi h? 2 ??u g?t VG77-TW, b?ng thép không g?, hi?u Vandguard",10,240000,Hoàn t?t
1157,FDEL_141123_0075_NORM,2023-11-14,??I LÝ H?NG NHUNG,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,50,195000,Hoàn t?t
1158,FDEL_141123_0075_NORM,2023-11-14,??I LÝ H?NG NHUNG,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,10,116000,Hoàn t?t
1159,FDEL_131123_0064_NORM,2023-11-13,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,160,116000,Hoàn t?t
1160,FDEL_131123_0064_NORM,2023-11-13,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT001E-6K2V3TR-6,FVR-K2611-WPWHT,Van RA 2T K601B b?ng plastic. Màu tr?ng,80,50000,Hoàn t?t
1161,FDEL_131123_0064_NORM,2023-11-13,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT011R-6HBVXTM-1,FHF-HB3110-01LWHC,Vòi x?t v? sinh Vanoz 311 b?ng plastic. Màu tr?ng b?c,1,182000,Hoàn t?t
1162,FDEL_131123_0064_NORM,2023-11-13,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT0134-7HBVXTR-1,FHF-HB5010-0WPWHT,Vòi x?t v? sinh Valiox 501 b?ng plastic. Màu tr?ng,1,88000,Hoàn t?t
1163,FDEL_131123_0067_NORM,2023-11-13,CTY TNHH THáI THI (S? TH? C?),WT011Y-6HSPDTR-1,FHC-R11160-1WPWHT,Dây c?p PVC RI 16in (4 t?c) b?ng plastics,20,41000,Hoàn t?t
